K Inj Por b CHD Ext DSP REN_1_1  REN_1_2 REN_2_1 REN_2_2 REN_3_1 REN_3_2 REN_4_1 REN_4_2
0.001474 0.504985 0.42465 247.864 1029.07 1.06466 10.2107 0.157474 0.281026 0.384993 0.473039 0.54786 0.611596 0.665904 0.712083
0.001863 2.80645 0.22057 237.212 1084.11 3.91238 31.6608 0.000219796 0.000949335 0.0022784 0.0042039 0.00666791 0.00957529 0.0128666 0.0164597
0.002419 2.80606 0.483665 324.111 1106.68 4.6305 34.4843 9.49611e-05 0.000313918 0.000640591 0.00105678 0.00154871 0.00209437 0.00267982 0.00329426
0.001772 0.924672 0.231483 207.188 1121.26 2.14811 37.722 9.15304e-09 3.63472e-08 8.31378e-08 1.46995e-07 2.21404e-07 3.02494e-07 3.87421e-07 4.73434e-07
0.001327 2.43889 0.318337 474.811 1120.59 3.90326 46.1897 0.00014988 0.000460303 0.000902003 0.00143851 0.00205614 0.00273016 0.00343899 0.00417033
0.002642 3.10756 0.456457 304.434 1074.38 5.31551 22.7131 0.00336917 0.00999783 0.0191657 0.0302445 0.0426183 0.0558828 0.069759 0.0839828
0.000924 2.53723 0.419338 307.017 1117.65 6.05487 19.3518 0.0865422 0.184015 0.280147 0.370068 0.451956 0.525374 0.59064 0.648217
0.002338 1.41176 0.471036 266.088 1138.41 3.19761 19.0693 4.04274e-07 1.25784e-06 2.46005e-06 3.92113e-06 5.52405e-06 7.1327e-06 8.7337e-06 1.02985e-05
0.000615 3.27792 0.359422 386.826 1032.65 7.25464 33.894 0.474994 0.753849 0.890766 0.953139 0.980509 0.99222 0.997158 0.999223
0.002059 2.52666 0.183591 411.737 1022.52 5.12059 12.6785 0.156566 0.291692 0.410348 0.513654 0.60249 0.677669 0.740462 0.792437
0.001963 2.30555 0.372477 172.935 1047.03 2.75008 35.4216 0.107631 0.197272 0.276529 0.34794 0.412639 0.471411 0.524729 0.573048
0.001595 2.36836 0.385807 240.857 1056.52 5.78608 17.6201 0.172268 0.323184 0.454365 0.565698 0.65818 0.733552 0.794043 0.84194
0.002438 3.17374 0.163046 236.844 1005.26 7.41471 32.3365 0.542583 0.851945 0.962535 0.992354 0.999028 1.00033 1.00057 1.00061
0.000724 1.92196 0.240023 405.387 1029.93 4.4541 35.8791 0.411909 0.655609 0.802022 0.888471 0.938239 0.966366 0.981954 0.990492
0.001825 3.96414 0.333352 265.614 1055.77 10.0632 7.2931 0.177952 0.338251 0.477244 0.594897 0.691787 0.769558 0.830449 0.877198
0.000909 2.94585 0.433252 159.855 1086.16 7.4156 7.4645 0.370427 0.597823 0.754487 0.857445 0.920812 0.957561 0.978149 0.989274
0.000588 0.842701 0.431154 58.0916 1054.89 1.62345 37.6698 0.423689 0.695307 0.847666 0.92712 0.966399 0.985203 0.993909 0.997846
0.000555 0.627608 0.18309 132.856 1068.16 1.05739 48.4522 0.154659 0.279388 0.387196 0.48127 0.562935 0.633354 0.693655 0.744922
0.001726 1.20396 0.306629 340.96 1144.59 3.59445 39.8994 4.76131e-08 1.64163e-07 3.45759e-07 5.77808e-07 8.3647e-07 1.10853e-06 1.38505e-06 1.66134e-06
0.000513 2.85113 0.230977 66.5294 1097.21 5.76113 35.374 0.44526 0.714343 0.872499 0.954311 0.988579 1.00039 1.00386 1.00474
0.000829 1.19456 0.28167 171.494 1057.4 2.67525 5.91627 0.267393 0.453753 0.597944 0.709242 0.793001 0.854567 0.898841 0.930092
0.00224 1.38558 0.279338 401.235 1057.42 3.29235 35.6252 0.000361304 0.00120644 0.00249882 0.00417258 0.00618591 0.00845854 0.010938 0.0135862
0.001788 1.72043 0.34348 344.034 1006.75 2.0902 8.99475 0.282429 0.509074 0.672764 0.784111 0.858749 0.90802 0.940239 0.961188
0.002515 1.84627 0.142347 50.259 1094.23 4.11195 33.0128 2.37424e-06 6.54023e-05 0.000441611 0.00158598 0.00398658 0.0080006 0.0137876 0.0213195
0.001819 1.30357 0.208 389.672 1116.49 1.92933 35.1812 1.29346e-10 2.96034e-10 4.61519e-10 6.06717e-10 7.20247e-10 8.11713e-10 8.8557e-10 9.44925e-10
0.001679 1.08516 0.461095 379.889 1048.63 1.70173 32.278 0.0341936 0.0692034 0.104303 0.138781 0.17212 0.203975 0.234349 0.263326
0.001798 2.48219 0.272232 117.205 1004.78 3.62871 28.8057 0.363095 0.678367 0.870505 0.955936 0.986843 0.996674 0.999557 1.00036
0.002644 0.786012 0.322763 409.967 1013.65 1.59571 47.5025 0.15211 0.273837 0.377005 0.465169 0.540615 0.605077 0.660146 0.707055
0.001555 2.5241 0.429073 164.472 1125.71 3.28234 29.581 0.00597691 0.0166433 0.0303773 0.0461226 0.0631442 0.0807581 0.0985969 0.116441
0.000755 1.51163 0.495902 487.022 1046.32 3.21501 31.5157 0.290486 0.483472 0.620794 0.720243 0.792328 0.845087 0.884279 0.913451
0.002422 3.88869 0.417705 140.839 1070.94 4.98059 28.5262 0.0600142 0.125792 0.18999 0.250751 0.307668 0.360682 0.409985 0.455791
0.002699 2.05543 0.255615 439.28 1037.26 3.90758 16.7586 0.00493085 0.0141773 0.0265961 0.0413439 0.0575813 0.0747836 0.0925931 0.110734
0.00153 1.54617 0.119025 474.583 1010.43 2.5859 10.8379 0.282656 0.472795 0.613196 0.719539 0.799087 0.857637 0.900049 0.930426
0.002401 1.55262 0.451984 107.749 1054.34 3.89725 18.0603 0.133056 0.267796 0.39129 0.500432 0.594507 0.674133 0.740578 0.795205
0.000767 2.85785 0.244249 309.162 1144.59 5.73191 25.1599 0.0145956 0.0434348 0.0806758 0.122436 0.1662 0.210065 0.253256 0.295306
0.000734 3.76911 0.438486 59.2146 1138.26 6.19266 49.6809 0.350344 0.576613 0.733565 0.843463 0.915206 0.957925 0.981217 0.992958
0.002591 0.814974 0.342959 237.092 1010.87 2.32342 45.2174 0.400274 0.633448 0.776346 0.864484 0.917999 0.950306 0.969947 0.981836
0.001223 0.744888 0.137696 444.518 1030.23 1.16641 5.11679 0.0175885 0.0400005 0.0648031 0.0905666 0.116663 0.142727 0.168419 0.1934
0.002573 1.25147 0.222707 373.758 1021.15 3.09368 48.0438 0.0698995 0.153093 0.238067 0.319591 0.395511 0.464992 0.528052 0.584649
0.001673 0.885828 0.257367 461.16 1054.51 1.82877 39.3635 0.000874252 0.00234623 0.00423851 0.00637665 0.00867695 0.0111014 0.0136078 0.0161484
0.00101 1.37456 0.412471 144.329 1081.69 3.76142 28.1744 0.233476 0.416979 0.565631 0.68261 0.771452 0.837635 0.886001 0.92082
0.002447 2.10391 0.231656 499.486 1081.14 4.50135 36.4541 3.99919e-08 1.43545e-07 3.08654e-07 5.22825e-07 7.69069e-07 1.02854e-06 1.29407e-06 1.55959e-06
0.001747 2.7686 0.15999 458.701 1093.62 5.33841 22.8187 2.88063e-08 1.64927e-07 4.77864e-07 1.00701e-06 1.76159e-06 2.72171e-06 3.85134e-06 5.12312e-06
0.000879 2.83526 0.429909 182.308 1034.41 4.57742 36.4471 0.371546 0.637138 0.801129 0.895088 0.94634 0.973268 0.987114 0.994054
0.001625 3.02801 0.427097 300.637 1000.09 7.43787 29.5622 0.567949 0.870658 0.967389 0.992425 0.998433 0.999853 1.0002 1.00028
0.001902 2.27792 0.105728 293.559 1016.33 6.4043 48.1402 0.335075 0.558542 0.723362 0.837675 0.910524 0.9535 0.977186 0.989474
0.00056 1.17917 0.241033 118.693 1038.07 2.40918 14.3914 0.442706 0.715728 0.864238 0.939038 0.97423 0.989875 0.996579 0.999367
0.002609 3.73529 0.442375 83.7438 1071.4 5.27931 41.1788 0.120995 0.226335 0.31991 0.403783 0.479226 0.54714 0.608026 0.662391
0.002605 3.00496 0.474688 81.0088 1035.78 3.93778 22.7811 0.265377 0.447815 0.584557 0.691925 0.776296 0.841132 0.889534 0.924758
0.00094 2.49453 0.237764 70.1831 1069.19 5.85129 11.2477 0.426155 0.671407 0.831615 0.925524 0.972123 0.991849 0.999149 1.00156
0.001624 3.04788 0.121239 96.5529 1109.25 3.11772 8.99199 4.02692e-06 3.88098e-05 0.000149641 0.000380217 0.000762468 0.00131046 0.00202689 0.00290322
0.000854 2.54752 0.324032 308.886 1004.3 3.3928 41.0121 0.32696 0.603991 0.789555 0.895323 0.950175 0.976966 0.989588 0.995457
0.001182 3.0679 0.263217 468.087 1008.3 6.28678 31.4526 0.469362 0.764883 0.904842 0.963324 0.986261 0.995045 0.998378 0.999629
0.002479 0.807797 0.215212 178.616 1056.82 1.45993 29.471 1.43996e-05 5.47756e-05 0.000121828 0.00021473 0.000329232 0.000462025 0.000608963 0.000765454
0.002367 2.61251 0.161389 79.3857 1000.24 5.39788 37.5173 0.514086 0.893747 0.991346 1.0008 1.00132 1.00134 1.00134 1.00134
0.000807 3.38401 0.336585 237.385 1041.78 6.12853 14.4326 0.391284 0.646881 0.803458 0.895342 0.946491 0.973619 0.987539 0.994465
0.000899 3.12439 0.449029 266.556 1048.24 7.08443 23.654 0.425545 0.675734 0.822497 0.905914 0.951565 0.975631 0.988029 0.994338
0.001783 2.49346 0.220425 352.901 1051.59 5.42681 21.3606 0.0200186 0.0566751 0.10217 0.151859 0.203026 0.253619 0.302671 0.349853
0.001039 1.22915 0.477074 415.494 1139.16 2.04986 41.7297 0.00141917 0.00341757 0.00574533 0.00821911 0.0107121 0.0132096 0.0156789 0.0181013
0.001233 2.15201 0.302898 381.605 1114.85 4.33191 35.5242 0.000918017 0.00309529 0.00646597 0.0108279 0.0160056 0.0218393 0.0281315 0.0347838
0.001899 0.975682 0.233431 106.516 1106.59 1.76788 33.9331 1.55939e-06 8.37889e-06 2.34324e-05 4.85177e-05 8.4214e-05 0.000130183 0.000185814 0.000249455
0.001721 2.80027 0.307044 212.074 1050.33 3.83791 24.909 0.113863 0.211603 0.298884 0.377519 0.448515 0.512507 0.570054 0.621605
0.001418 0.643156 0.159503 369.385 1116.25 1.44651 26.3488 3.95136e-11 9.24895e-11 1.46406e-10 1.92941e-10 2.30016e-10 2.60283e-10 2.84858e-10 3.04578e-10
0.002514 2.26179 0.248388 247.202 1051.43 6.13613 26.0627 0.00871396 0.0320238 0.0668479 0.108931 0.155164 0.203308 0.251579 0.299121
0.002381 3.19364 0.263814 332.324 1128.63 6.04579 17.5852 3.96514e-10 2.06713e-09 5.53836e-09 1.08602e-08 1.76887e-08 2.56236e-08 3.42895e-08 4.33606e-08
0.000921 2.58546 0.354434 290.445 1034.78 2.87832 43.1566 0.238938 0.421416 0.55999 0.666266 0.747691 0.810154 0.857823 0.894061
0.001992 2.56525 0.28477 444.656 1032.46 5.651 7.11163 0.121598 0.238547 0.346436 0.443279 0.528532 0.602645 0.666435 0.720923
0.001711 0.691341 0.387945 111.65 1029.99 1.70864 18.5401 0.298066 0.498266 0.645594 0.752848 0.829245 0.882997 0.920246 0.945933
0.001517 1.5891 0.481863 277.669 1037.63 2.46682 36.6002 0.188756 0.328837 0.441794 0.535566 0.613982 0.679534 0.733977 0.77903
0.001198 1.4654 0.290997 270.846 1032.46 4.01972 14.4272 0.347487 0.567999 0.720444 0.822826 0.889588 0.932052 0.958657 0.975105
0.002348 1.0516 0.325867 115.352 1017.57 1.74514 48.3033 0.295089 0.492716 0.635899 0.742037 0.819687 0.87537 0.914719 0.942162
0.001358 1.9204 0.225389 172.17 1070.67 3.65555 19.2088 0.047775 0.114981 0.186569 0.257053 0.324295 0.387525 0.446557 0.501009
0.001868 0.624898 0.164949 260.419 1105.93 0.857794 10.3653 3.18768e-13 5.74492e-13 7.57568e-13 8.79604e-13 9.54511e-13 1.00126e-12 1.03197e-12 1.05234e-12
0.001099 0.570891 0.212837 443.208 1082.86 0.878342 9.12036 3.46748e-05 7.69961e-05 0.000117851 0.00015603 0.000191884 0.000225143 0.000255766 0.000283629
0.00072 2.23243 0.472554 420.805 1149.98 4.48016 35.7466 0.0430946 0.094043 0.147662 0.201019 0.252936 0.302613 0.349711 0.394088
0.001522 3.43553 0.19866 297.273 1061.98 9.11115 23.9794 0.0629957 0.160117 0.262293 0.360308 0.451164 0.533562 0.606941 0.671495
0.00196 1.3225 0.192931 429.67 1003.97 3.56985 33.0835 0.549485 0.821834 0.932744 0.974957 0.990723 0.996604 0.998821 0.999662
0.001812 2.40645 0.412722 72.7236 1026.8 6.72799 8.99837 0.583794 0.863591 0.964665 0.992882 0.999335 1.0006 1.00083 1.00087
0.002697 1.87322 0.489148 276.286 1009.51 4.72936 47.2484 0.48729 0.749887 0.880635 0.943298 0.973057 0.987219 0.993952 0.997154
0.001845 2.65513 0.334785 214.806 1025.93 6.60341 37.8006 0.411983 0.65257 0.80458 0.895388 0.946383 0.973511 0.987373 0.994239
0.002433 3.52507 0.448654 423.464 1081.97 4.08818 36.1142 0.000602621 0.00159811 0.00286699 0.00432439 0.00586691 0.00747154 0.00911596 0.0107703
0.002615 2.24988 0.201701 441.475 1110.51 4.49485 24.3452 3.72911e-14 1.19183e-13 2.20434e-13 3.19956e-13 4.12678e-13 4.92651e-13 5.58241e-13 6.12534e-13
0.001262 3.59125 0.124073 133.476 1090.94 8.70642 27.8992 0.033189 0.111021 0.200727 0.289661 0.373976 0.452535 0.524948 0.591149
0.002055 3.33025 0.185341 361.393 1013.81 5.25307 33.6984 0.309595 0.515851 0.663693 0.771727 0.848853 0.902317 0.938184 0.96162
0.000637 3.50641 0.158231 202.952 1022.17 7.68961 41.7328 0.519796 0.83861 0.959785 0.993464 1.00095 1.00237 1.00261 1.00265
0.001489 1.48089 0.263149 408.433 1005.64 2.01033 26.8651 0.313413 0.555283 0.720611 0.826271 0.892891 0.934246 0.959688 0.975275
0.000966 3.62957 0.147346 388.877 1051.01 8.70863 35.4834 0.207401 0.377544 0.520752 0.639615 0.735609 0.810547 0.867371 0.909273
0.001285 1.63096 0.128324 385.401 1057.97 2.43003 30.6639 0.000445548 0.00160418 0.0034744 0.00596114 0.00896914 0.0123891 0.0161113 0.0200773
0.001002 3.16101 0.161528 270.354 1090.92 9.02436 39.5382 0.0453716 0.132011 0.229786 0.326738 0.418245 0.502291 0.578124 0.645688
0.001911 0.893859 0.328812 480.321 1050.81 0.894282 42.5628 0.000636182 0.00132658 0.0020173 0.00266545 0.00323423 0.00374997 0.00422572 0.00466439
0.002294 3.68463 0.188314 182.053 1009.49 8.30151 42.3482 0.51559 0.816347 0.943899 0.986216 0.997592 1.00019 1.00072 1.00082
0.002292 1.8999 0.294933 279.836 1028.98 4.76544 30.2489 0.166249 0.315178 0.445642 0.556851 0.649503 0.725279 0.786363 0.834997
0.001656 2.40725 0.157977 278.501 1129.16 3.93111 19.2034 7.86389e-11 4.67217e-10 1.35081e-09 2.78535e-09 4.70327e-09 7.00454e-09 9.57033e-09 1.22844e-08
0.002093 1.61159 0.332617 215.185 1050.27 4.3311 11.8731 0.0555477 0.134467 0.219485 0.303462 0.38313 0.457055 0.524064 0.584099
0.001088 1.46829 0.17793 485.049 1143.9 1.59229 43.5841 4.48238e-09 9.47149e-09 1.39551e-08 1.78176e-08 2.09759e-08 2.33513e-08 2.51761e-08 2.66173e-08
0.000912 2.87356 0.222473 138.027 1138.34 7.30197 47.3108 0.0704736 0.176957 0.285333 0.387247 0.480601 0.564684 0.639231 0.704333
0.00142 1.09027 0.336198 308.831 1029.99 1.80597 6.465 0.167491 0.296317 0.403372 0.494023 0.571143 0.636635 0.6922 0.739284
0.001312 2.88059 0.106141 250.261 1040.02 7.0827 22.0688 0.161196 0.316801 0.453794 0.572395 0.672861 0.755871 0.822542 0.874226
0.002172 2.14086 0.178255 317.138 1111.15 5.14776 29.1332 1.68876e-11 1.09495e-10 3.35271e-10 7.18621e-10 1.24966e-09 1.90671e-09 2.65575e-09 3.46371e-09
0.002355 2.88742 0.350444 133.43 1047.87 7.16471 45.5902 0.220392 0.397789 0.545376 0.66594 0.76129 0.833863 0.887296 0.925416
0.001031 0.611583 0.349912 269.925 1082.75 1.22211 12.021 0.0100708 0.0237169 0.0392872 0.0559529 0.0732795 0.0908559 0.108289 0.125305
0.001309 2.88823 0.267267 417.441 1133.1 7.17353 20.9773 8.73295e-05 0.000437328 0.00115862 0.0022948 0.0038574 0.00582915 0.00815743 0.0108018
0.002367 2.85103 0.274058 72.7649 1146.87 7.21509 20.1504 2.18631e-05 0.000333587 0.00160588 0.00460997 0.00989709 0.0176694 0.0278514 0.0401571
0.001453 3.39114 0.288624 98.5579 1017.63 4.02461 49.7614 0.294328 0.558003 0.75086 0.871477 0.938748 0.972957 0.989044 0.996149
0.002084 1.65592 0.447898 52.2565 1073.43 3.06926 24.4605 0.170994 0.310964 0.431591 0.536098 0.626045 0.702367 0.76607 0.818432
0.002208 3.33736 0.179081 55.9332 1016.21 4.94577 16.2187 0.364838 0.653059 0.831827 0.931843 0.978077 0.995081 1.00017 1.00145
0.000856 2.08285 0.160958 485.56 1109.02 2.77116 32.3116 0.000109835 0.000371411 0.000772398 0.00128453 0.00189257 0.00256966 0.00329682 0.00406114
0.001733 3.63929 0.22485 140.304 1031.15 9.83453 18.4444 0.465328 0.722077 0.875427 0.952825 0.985037 0.996438 0.999979 1.00096
0.001946 1.51806 0.192906 75.444 1089.62 2.0189 22.7255 0.000179757 0.00099265 0.00272231 0.0054724 0.00918863 0.0137659 0.0190518 0.0249242
0.001771 2.23546 0.465903 168.656 1134.01 5.86196 30.0923 0.00384599 0.0147042 0.0321293 0.054652 0.0810111 0.109919 0.140366 0.171533
0.00223 1.05657 0.435378 343.371 1043.07 2.62489 22.0052 0.0294048 0.0675659 0.109605 0.152922 0.196279 0.23888 0.279916 0.318917
0.000581 2.89212 0.228836 395.095 1075.76 8.32574 9.45349 0.332874 0.554024 0.713507 0.823147 0.894235 0.93849 0.965256 0.981011
0.000582 1.79682 0.216685 150.807 1065.76 3.67178 19.6832 0.360337 0.583162 0.737532 0.84239 0.909631 0.950315 0.97383 0.986967
0.001019 2.32428 0.334683 493.932 1025.87 4.65453 8.83213 0.35285 0.577408 0.725061 0.821939 0.885485 0.926526 0.952934 0.969973
0.002464 3.8952 0.209458 291.62 1016.87 8.39194 37.6065 0.364504 0.587675 0.743587 0.849169 0.915648 0.954979 0.976977 0.988729
0.000733 0.837567 0.232452 359.397 1117.77 1.63476 28.5892 0.00109693 0.00305515 0.00567699 0.00875572 0.0121257 0.0157444 0.0195371 0.023413
0.001125 2.82397 0.295768 406.776 1086.01 5.43128 46.89 0.0341693 0.081694 0.134321 0.188226 0.241439 0.293007 0.342326 0.388754
0.002291 3.64106 0.104675 321.388 1020.78 7.54091 35.5901 0.150363 0.289901 0.413173 0.521419 0.615591 0.696226 0.764146 0.820224
0.00117 2.43437 0.23216 238.285 1126 3.98883 10.1726 0.000551874 0.00230158 0.00538544 0.00972543 0.0151841 0.0215087 0.0285337 0.0361009
0.001514 2.57505 0.144287 345.549 1093.48 7.12048 9.78284 2.02742e-06 2.07836e-05 8.58199e-05 0.00023285 0.000494867 0.000898172 0.00145749 0.00218129
0.00081 3.8429 0.163239 197.202 1095.52 10.8973 28.9057 0.218193 0.407695 0.566448 0.695957 0.796863 0.87133 0.922802 0.956314
0.002658 3.84459 0.306355 165.646 1009.57 11.3896 38.751 0.643611 0.918641 0.986377 0.99852 1.0003 1.00053 1.00056 1.00056
0.000561 0.558697 0.173493 143.638 1092.6 1.53899 44.7115 0.0712149 0.165184 0.262487 0.355727 0.441796 0.519813 0.589161 0.649783
0.002628 0.863236 0.115345 154.344 1116.99 1.36735 27.0436 6.16901e-25 1.43289e-24 2.02836e-24 2.4231e-24 2.65908e-24 2.8027e-24 2.88951e-24 2.94145e-24
0.002559 2.50167 0.185613 476.87 1033.76 6.90705 47.7461 0.0103301 0.0349052 0.0700761 0.111883 0.157283 0.204436 0.251661 0.298073
0.002682 2.84005 0.25876 295.839 1043.7 4.8607 11.2443 0.0117135 0.0336143 0.0616918 0.0933083 0.12678 0.160751 0.194475 0.227627
0.001399 2.14149 0.358656 51.3376 1127.64 2.27424 11.9294 0.0648724 0.130701 0.192702 0.250296 0.303692 0.353269 0.399278 0.44206
0.001557 3.40753 0.411794 469.855 1037.24 7.59639 20.0898 0.268733 0.454748 0.596829 0.705192 0.786569 0.846683 0.89055 0.92224
0.001307 1.41618 0.153243 166.877 1022.37 3.39365 18.5518 0.38122 0.611355 0.768485 0.870377 0.931244 0.965353 0.98343 0.992579
0.001765 2.44835 0.392857 66.0716 1012.25 6.59651 31.1547 0.630717 0.931131 0.992279 1.00013 1.00092 1.00099 1.00099 1.00099
0.0012 2.55109 0.266586 166.615 1094.34 2.98319 8.27031 0.0347733 0.0779575 0.123103 0.167715 0.210735 0.251783 0.290723 0.327612
0.002204 0.831239 0.289636 488.941 1033.41 0.992873 18.3242 0.00292864 0.00630574 0.00986058 0.0134405 0.0169626 0.0202718 0.0233826 0.0263575
0.001708 3.06889 0.282953 475.563 1087.05 3.29716 16.1269 0.000135546 0.000385553 0.000720324 0.00110441 0.00152359 0.00196688 0.00241996 0.00287188
0.000863 0.812002 0.113126 406.147 1031.61 1.55308 38.7301 0.0682132 0.142869 0.217334 0.28865 0.355401 0.417136 0.473813 0.52568
0.000531 0.853594 0.470885 248.118 1088.54 2.11123 23.2392 0.253015 0.431638 0.567058 0.670362 0.749075 0.809075 0.854756 0.889411
0.001128 3.67863 0.413675 121.973 1144 7.6732 41.5248 0.140211 0.27362 0.393 0.498552 0.590776 0.670157 0.737478 0.793859
0.001568 2.29432 0.309313 226.421 1024.79 3.78859 18.382 0.311615 0.518862 0.665988 0.772133 0.847299 0.899267 0.934436 0.957869
0.001346 1.31741 0.493357 386.656 1004.12 3.89223 14.0009 0.577335 0.839611 0.939729 0.976796 0.990793 0.996238 0.998435 0.999365
0.001764 0.529012 0.207546 210.64 1139.83 0.944008 13.789 9.39535e-13 1.82319e-12 2.52701e-12 3.0365e-12 3.36849e-12 3.59035e-12 3.74449e-12 3.85203e-12
0.000799 3.80654 0.295932 245.449 1008.48 7.29795 31.7982 0.467784 0.800087 0.941925 0.985963 0.997481 1.00024 1.00088 1.00102
0.001785 3.70279 0.263765 416.961 1096.73 7.16314 24.7198 0.000128968 0.000602715 0.00152319 0.00292261 0.00477192 0.0070448 0.00968649 0.0126237
0.000732 2.81765 0.41679 58.9632 1098.71 6.52049 34.8619 0.485317 0.758501 0.903469 0.968316 0.992195 0.999733 1.00183 1.00235
0.000641 3.46556 0.412026 61.6819 1038.94 8.9658 47.6764 0.618829 0.935215 0.996349 1.00285 1.00335 1.00337 1.00337 1.00337
0.000631 1.19855 0.152355 262.998 1000.45 1.79509 20.8072 0.368295 0.670545 0.851557 0.939195 0.976666 0.991594 0.997311 0.999458
0.000589 1.81877 0.128984 278.641 1040.84 2.44082 15.4569 0.238696 0.403363 0.530621 0.633715 0.717424 0.784783 0.83802 0.879345
0.001946 1.58198 0.472889 131.775 1094.32 1.81132 26.6706 0.00589426 0.0148076 0.0255102 0.0373144 0.0498153 0.0626326 0.0754895 0.0882407
0.00112 2.49959 0.375814 272.478 1125.05 3.52849 32.1232 0.0104894 0.0266302 0.0459588 0.067154 0.0893555 0.112013 0.134549 0.156732
0.001778 1.30396 0.494213 449.176 1129.79 3.10205 46.0461 2.26163e-05 5.81548e-05 9.91432e-05 0.000143722 0.000189823 0.000236315 0.000281913 0.000324567
0.002469 2.1933 0.387713 156.456 1145.99 3.4168 20.4805 1.36174e-07 6.10994e-07 1.51522e-06 2.85198e-06 4.5774e-06 6.60651e-06 8.84521e-06 1.12164e-05
0.001291 2.85897 0.170881 275.972 1033.11 4.60214 16.7266 0.223762 0.380081 0.506741 0.612205 0.699424 0.770493 0.827271 0.871668
0.000573 1.49205 0.323709 390.092 1141.49 1.70857 11.2283 0.0146149 0.0312492 0.0487736 0.0665636 0.084173 0.101502 0.118466 0.134981
0.001377 2.72979 0.41684 227.594 1076.28 3.22874 20.3063 0.0786711 0.14994 0.215688 0.276535 0.332817 0.38481 0.432765 0.476962
0.001025 1.4072 0.103151 381.982 1110.03 2.89526 49.1424 1.87336e-09 1.10411e-08 3.23362e-08 6.80995e-08 1.1818e-07 1.80263e-07 2.52436e-07 3.31546e-07
0.002385 3.58283 0.315211 222.833 1141.34 6.58221 17.1325 8.97897e-08 6.12973e-07 1.98488e-06 4.54144e-06 8.4901e-06 1.38795e-05 2.06699e-05 2.86932e-05
0.002113 1.50637 0.364003 184.868 1087.12 4.35758 30.4681 0.00173511 0.00721255 0.0166885 0.0298333 0.0460542 0.0645418 0.0847752 0.106181
0.002607 1.07386 0.488685 99.5235 1068.71 2.22372 20.2191 0.0162089 0.0439099 0.0781343 0.115941 0.155521 0.195359 0.234591 0.272871
0.000717 3.03843 0.114635 386.565 1025.03 6.05385 27.1846 0.398566 0.641953 0.798201 0.894313 0.948519 0.976707 0.990433 0.9968
0.001553 2.75035 0.256885 248.762 1093.3 5.34238 49.7727 0.00369647 0.0135747 0.0289362 0.0483915 0.0707108 0.0949782 0.120317 0.146169
0.001577 1.86733 0.265056 239.537 1141.14 5.56448 20.6784 4.05805e-06 2.72121e-05 8.77682e-05 0.000202417 0.000381927 0.000633535 0.000957545 0.00135263
0.000805 1.29378 0.258708 350.936 1010.14 2.86692 11.2563 0.478862 0.759154 0.892675 0.953074 0.979627 0.991193 0.99624 0.998485
